,RELIANCE.NS,TCS.NS,INFY.NS
102,0.0188156301654529,0.14450247687975687,0.06617235806001465
103,0.0232943585598665,0.14167426425409363,0.06286078447702936
104,0.0283085863572497,0.1455547302144619,0.06846043168889582
105,0.03161901662573963,0.13810591103128972,0.06287583157513249
106,0.03490502957438568,0.13947076190122515,0.0678733890515027
107,0.043156671109430556,0.14269364830702352,0.07238918784134096
108,0.049485364625081685,0.14649194106295377,0.07467730720608268
109,0.048657731833455176,0.1473469787070078,0.07538477236416119
110,0.055716657922732504,0.15764068755556387,0.07421066422144457
111,0.058321138406752404,0.17181481388472147,0.07911787050540542
112,0.06097428536710048,0.1597947890262364,0.0776989611693854
113,0.06401693230143374,0.17706008223525854,0.09051465237475903
114,0.06467414834423163,0.17342632980727063,0.08624283153273532
115,0.05518115851976291,0.17194638797135536,0.07828508908956866
116,0.0664753460911251,0.17127217985683146,0.07876314317140043
117,0.07265797291244791,0.1702526988443684,0.07981186645256788
118,0.06318936677515113,0.16711208260254123,0.08021278700567364
119,0.0592704205728633,0.17021987804235988,0.08780022905433649
120,0.0468564668212178,0.1809901914766559,0.08946592909359158
121,0.043622281820064335,0.18296341493803164,0.08704467263894677
122,0.033379687002919656,0.17793169995950003,0.09309003867927451
123,0.046856735882593537,0.17959242284517857,0.0985185194332357
124,0.041049348782344286,0.18077639570581733,0.10700046344147435
125,0.04629318683120809,0.1882416980096438,0.1128761951752234
126,0.05550658825366156,0.1856437642754733,0.11023906545903867
127,0.042960659897239406,0.19029719163499076,0.09136277817179217
128,0.049356181532077936,0.2010348297065781,0.09143993456844851
129,0.058937120793725706,0.1911851470405866,0.0959429959211387
130,0.07295326777226907,0.1885871163468828,0.09672956124994453
131,0.07937327399229532,0.22305244899904303,0.1026052472478331
132,0.10071602949625691,0.22024062253450088,0.09455514123439529
133,0.10926784262855749,0.2234471712589448,0.10166464354087756
134,0.09770207123110686,0.2261109405161989,0.10642990858178991
135,0.10561678065844227,0.23169653682847885,0.1049031540867209
136,0.10571481989720988,0.23107032368291863,0.10325300424003436
137,0.11174266916216613,0.22485870814414505,0.10144863307175617
138,0.12340644616571239,0.22986749219306074,0.11113361315447495
139,0.11931435896816711,0.2328498704766075,0.11355477813739878
140,0.11473221010747225,0.23065839110586323,0.12009367984833619
141,0.11679049599883884,0.22489177134498678,0.12212933726314135
142,0.11458510080031303,0.21935552743513625,0.11889078098143752
143,0.12399461433297354,0.21245181474795222,0.11895247865724629
144,0.13455567692092085,0.2127320277990738,0.1120279321706088
145,0.15151226114370664,0.21128214341846924,0.11637700088100983
146,0.15462429228029617,0.2232438955974651,0.11296876455686677
147,0.14286254330332637,0.21398416321159447,0.11284541494110978
148,0.1470771879574989,0.22421610883746385,0.11606851250196604
149,0.15474684973692354,0.22293100718363484,0.11500442197167199
150,0.15063014342350267,0.22022879347144314,0.11725599838387757
151,0.1670476631800909,0.22242017588265411,0.11565217896387325
152,0.1671703551674062,0.22253550924746696,0.12095721863035636
153,0.16043164574787339,0.22871420702469875,0.12265369890372507
154,0.15234547695887868,0.23103740592137684,0.1298402661351427
155,0.16356816146965092,0.23215777332819704,0.12970145779853814
156,0.15876534864821712,0.23378897203599797,0.1362557267586021
157,0.1602110826851505,0.23518935857487328,0.13650251746183717
158,0.17547701975377994,0.23426693405520355,0.12228360432059349
159,0.18150493628408015,0.23680421960131987,0.12219098920308963
